tech,cell_type,cell_name,from_pin,to_pin,pol,slew,cap,voltage,temp,delay,wp_over_wn,wp_sum,wn_sum,is_inv,stack_pu,stack_pd,log_slew,log_cap,req_p,req_n,rc_p,rc_n,rc_eff,req_eff,inv_v,inv_temp,pn_balance
ASAP7,XOR2X2,XOR2x2_ASAP7_6t_L,A,Y,rise,40.0,0.011519999999999999,0.7,25.0,49.5236,1.0,0.37799999999999995,0.37799999999999995,0,1,1,3.7135720667043075,0.011454150045115854,2.645502645502646,2.645502645502646,0.03047619047619048,0.03047619047619048,0.03047619047619048,2.645502645502646,1.4285714285714286,0.04,0.0
ASAP7,OR2X2,OR2x2_ASAP7_6t_L,B,Y,rise,5.0,0.0028799999999999997,0.7,25.0,23.6537,1.3333333333333335,0.216,0.162,0,1,1,1.791759469228055,0.002875860745464264,4.62962962962963,6.172839506172839,0.013333333333333332,0.017777777777777774,0.013333333333333332,4.62962962962963,1.4285714285714286,0.04,0.14285714285714285
ASAP7,OR3X1,OR3x1_ASAP7_6t_L,B,Y,fall,80.0,0.0007199999999999999,0.7,25.0,36.383,1.0,0.216,0.216,0,1,1,4.394449154672438,0.0007197409243488539,4.62962962962963,4.62962962962963,0.003333333333333333,0.003333333333333333,0.003333333333333333,4.62962962962963,1.4285714285714286,0.04,0.0
ASAP7,INVX1,INVx1_ASAP7_6t_L,A,Y,fall,160.0,0.023039999999999998,0.7,25.0,142.489,1.0,0.054,0.054,1,1,1,5.081404364984463,0.02277858688933957,18.51851851851852,18.51851851851852,0.42666666666666664,0.42666666666666664,0.42666666666666664,18.51851851851852,1.4285714285714286,0.04,0.0
ASAP7,AND3X2,AND3x2_ASAP7_6t_L,B,Y,fall,20.0,0.046079999999999996,0.7,25.0,112.823,1.0,0.27,0.27,0,1,1,3.044522437723423,0.04504984455370874,3.7037037037037033,3.7037037037037033,0.17066666666666663,0.17066666666666663,0.17066666666666663,3.7037037037037033,1.4285714285714286,0.04,0.0
ASAP7,BUFX8,BUFx8_ASAP7_6t_L,A,Y,rise,20.0,0.011519999999999999,0.7,25.0,25.1412,1.0,0.54,0.54,0,1,1,3.044522437723423,0.011454150045115854,1.8518518518518516,1.8518518518518516,0.02133333333333333,0.02133333333333333,0.02133333333333333,1.8518518518518516,1.4285714285714286,0.04,0.0
ASAP7,AND3X4,AND3x4_ASAP7_6t_L,C,Y,fall,320.0,0.046079999999999996,0.7,25.0,133.738,0.7,0.37799999999999995,0.54,0,1,1,5.771441123130016,0.04504984455370874,2.645502645502646,1.8518518518518516,0.12190476190476192,0.08533333333333332,0.08533333333333332,1.8518518518518516,1.4285714285714286,0.04,-0.17647058823529424
ASAP7,OR3X2,OR3x2_ASAP7_6t_L,A,Y,fall,10.0,0.011519999999999999,0.7,25.0,54.8273,1.0,0.27,0.27,0,1,1,2.3978952727983707,0.011454150045115854,3.7037037037037033,3.7037037037037033,0.04266666666666666,0.04266666666666666,0.04266666666666666,3.7037037037037033,1.4285714285714286,0.04,0.0
ASAP7,AND4X2,AND4x2_ASAP7_6t_L,A,Y,fall,160.0,0.0057599999999999995,0.7,25.0,45.7472,1.0,0.324,0.324,0,1,1,5.081404364984463,0.005743474627065725,3.0864197530864197,3.0864197530864197,0.017777777777777774,0.017777777777777774,0.017777777777777774,3.0864197530864197,1.4285714285714286,0.04,0.0
ASAP7,AND4X2,AND4x2_ASAP7_6t_L,D,Y,fall,80.0,0.023039999999999998,0.7,25.0,79.1338,1.0,0.324,0.324,0,1,1,4.394449154672438,0.02277858688933957,3.0864197530864197,3.0864197530864197,0.0711111111111111,0.0711111111111111,0.0711111111111111,3.0864197530864197,1.4285714285714286,0.04,0.0
ASAP7,OR3X1,OR3x1_ASAP7_6t_L,A,Y,rise,5.0,0.046079999999999996,0.7,25.0,236.392,1.0,0.216,0.216,0,1,1,1.791759469228055,0.04504984455370874,4.62962962962963,4.62962962962963,0.21333333333333332,0.21333333333333332,0.21333333333333332,4.62962962962963,1.4285714285714286,0.04,0.0
ASAP7,NOR3X1,NOR3x1_ASAP7_6t_L,C,Y,fall,80.0,0.046079999999999996,0.7,25.0,219.994,3.0,0.486,0.162,0,1,1,4.394449154672438,0.04504984455370874,2.05761316872428,6.172839506172839,0.09481481481481481,0.2844444444444444,0.2844444444444444,6.172839506172839,1.4285714285714286,0.04,0.4999999999999999
ASAP7,AND3X1,AND3x1_ASAP7_6t_L,C,Y,fall,40.0,0.023039999999999998,0.7,25.0,114.849,1.0,0.216,0.216,0,1,1,3.7135720667043075,0.02277858688933957,4.62962962962963,4.62962962962963,0.10666666666666666,0.10666666666666666,0.10666666666666666,4.62962962962963,1.4285714285714286,0.04,0.0
ASAP7,OR3X1,OR3x1_ASAP7_6t_L,B,Y,fall,20.0,0.011519999999999999,0.7,25.0,74.4461,1.0,0.216,0.216,0,1,1,3.044522437723423,0.011454150045115854,4.62962962962963,4.62962962962963,0.05333333333333333,0.05333333333333333,0.05333333333333333,4.62962962962963,1.4285714285714286,0.04,0.0
ASAP7,OR4X1,OR4x1_ASAP7_6t_L,C,Y,rise,40.0,0.046079999999999996,0.7,25.0,243.475,1.0,0.27,0.27,0,1,1,3.7135720667043075,0.04504984455370874,3.7037037037037033,3.7037037037037033,0.17066666666666663,0.17066666666666663,0.17066666666666663,3.7037037037037033,1.4285714285714286,0.04,0.0
ASAP7,OR3X2,OR3x2_ASAP7_6t_L,A,Y,fall,160.0,0.0057599999999999995,0.7,25.0,72.3346,1.0,0.27,0.27,0,1,1,5.081404364984463,0.005743474627065725,3.7037037037037033,3.7037037037037033,0.02133333333333333,0.02133333333333333,0.02133333333333333,3.7037037037037033,1.4285714285714286,0.04,0.0
ASAP7,INVX8,INVx8_ASAP7_6t_L,A,Y,fall,320.0,0.011519999999999999,0.7,25.0,26.791,1.0,0.43199999999999994,0.43199999999999994,1,1,1,5.771441123130016,0.011454150045115854,2.3148148148148153,2.3148148148148153,0.026666666666666672,0.026666666666666672,0.026666666666666672,2.3148148148148153,1.4285714285714286,0.04,0.0
ASAP7,BUFX4,BUFx4_ASAP7_6t_L,A,Y,fall,80.0,0.09215999999999999,0.7,25.0,128.844,1.0,0.27,0.27,0,1,1,4.394449154672438,0.08815738673620517,3.7037037037037033,3.7037037037037033,0.34133333333333327,0.34133333333333327,0.34133333333333327,3.7037037037037033,1.4285714285714286,0.04,0.0
ASAP7,XOR2X2,XOR2x2_ASAP7_6t_L,A,Y,rise,320.0,0.023039999999999998,0.7,25.0,90.2887,1.0,0.37799999999999995,0.37799999999999995,0,1,1,5.771441123130016,0.02277858688933957,2.645502645502646,2.645502645502646,0.06095238095238096,0.06095238095238096,0.06095238095238096,2.645502645502646,1.4285714285714286,0.04,0.0
ASAP7,OR3X2,OR3x2_ASAP7_6t_L,B,Y,rise,320.0,0.011519999999999999,0.7,25.0,55.9486,1.0,0.27,0.27,0,1,1,5.771441123130016,0.011454150045115854,3.7037037037037033,3.7037037037037033,0.04266666666666666,0.04266666666666666,0.04266666666666666,3.7037037037037033,1.4285714285714286,0.04,0.0
ASAP7,OR4X2,OR4x2_ASAP7_6t_L,C,Y,rise,160.0,0.046079999999999996,0.7,25.0,140.89,1.3333333333333335,0.216,0.162,0,1,1,5.081404364984463,0.04504984455370874,4.62962962962963,6.172839506172839,0.21333333333333332,0.2844444444444444,0.21333333333333332,4.62962962962963,1.4285714285714286,0.04,0.14285714285714285
ASAP7,NOR3X1,NOR3x1_ASAP7_6t_L,B,Y,fall,10.0,0.0028799999999999997,0.7,25.0,20.9699,3.0,0.486,0.162,0,1,1,2.3978952727983707,0.002875860745464264,2.05761316872428,6.172839506172839,0.005925925925925926,0.017777777777777774,0.017777777777777774,6.172839506172839,1.4285714285714286,0.04,0.4999999999999999
ASAP7,BUFX8,BUFx8_ASAP7_6t_L,A,Y,fall,80.0,0.18431999999999998,0.7,25.0,129.657,1.0,0.54,0.54,0,1,1,4.394449154672438,0.1691687702156541,1.8518518518518516,1.8518518518518516,0.34133333333333327,0.34133333333333327,0.34133333333333327,1.8518518518518516,1.4285714285714286,0.04,0.0
