tech,cell_type,cell_name,from_pin,to_pin,pol,slew,cap,voltage,temp,delay,wp_over_wn,wp_sum,wn_sum,is_inv,stack_pu,stack_pd,log_slew,log_cap,req_p,req_n,rc_p,rc_n,rc_eff,req_eff,inv_v,inv_temp,pn_balance
Nangate45,AND2X2,AND2_X2,A2,ZN,rise,4.7239700000000004,0.12085,1.1,25.0,171.72299999999998,1.5180722891566267,2.52,1.6599999999999997,0,1,1,1.7446626205903233,0.11408732603776794,0.3968253968253968,0.602409638554217,0.047956349206349204,0.07280120481927713,0.047956349206349204,0.3968253968253968,0.9090909090909091,0.04,0.20574162679425848
Nangate45,NOR2X2,NOR2_X2,A1,ZN,rise,1.1737799999999998,0.0133515,1.1,25.0,46.2939,1.5180722891566267,2.52,1.6599999999999997,0,1,1,0.7764675876261998,0.01326315422090152,0.3968253968253968,0.602409638554217,0.0052982142857142854,0.00804307228915663,0.0052982142857142854,0.3968253968253968,0.9090909090909091,0.04,0.20574162679425848
Nangate45,XOR2X2,XOR2_X2,B,Z,rise,40.9838,0.0126266,1.1,25.0,77.24300000000001,1.518072289156627,5.04,3.319999999999999,0,1,1,3.737283829590765,0.012547549219115436,0.1984126984126984,0.3012048192771085,0.0025052777777777777,0.0038031927710843383,0.0025052777777777777,0.1984126984126984,0.9090909090909091,0.04,0.2057416267942585
Nangate45,OR2X4,OR2_X4,A1,ZN,fall,4.7239700000000004,0.030288799999999998,1.1,25.0,51.1702,1.518072289156627,5.04,3.319999999999999,0,1,1,1.7446626205903233,0.02983915128959197,0.1984126984126984,0.3012048192771085,0.006009682539682539,0.009123132530120483,0.009123132530120483,0.3012048192771085,0.9090909090909091,0.04,0.2057416267942585
Nangate45,XOR2X2,XOR2_X2,A,Z,fall,4.7239700000000004,0.00157833,1.1,25.0,10.191,1.518072289156627,5.04,3.319999999999999,0,1,1,1.7446626205903233,0.0015770857462621634,0.1984126984126984,0.3012048192771085,0.0003131607142857143,0.0004754006024096387,0.0004754006024096387,0.3012048192771085,0.9090909090909091,0.04,0.2057416267942585
Nangate45,XOR2X2,XOR2_X2,B,Z,rise,78.0596,0.00036561600000000003,1.1,25.0,50.253,1.518072289156627,5.04,3.319999999999999,0,1,1,4.370201998407221,0.0003655491787570529,0.1984126984126984,0.3012048192771085,7.254285714285715e-05,0.00011012530120481931,7.254285714285715e-05,0.1984126984126984,0.9090909090909091,0.04,0.2057416267942585
Nangate45,XOR2X2,XOR2_X2,A,Z,rise,198.535,0.0505066,1.1,25.0,173.898,1.518072289156627,5.04,3.319999999999999,0,1,1,5.295989659538859,0.04927252400569492,0.1984126984126984,0.3012048192771085,0.010021150793650792,0.01521283132530121,0.010021150793650792,0.1984126984126984,0.9090909090909091,0.04,0.2057416267942585
Nangate45,NOR2X2,NOR2_X2,A2,ZN,rise,17.1859,0.0534058,1.1,25.0,158.57399999999998,1.5180722891566267,2.52,1.6599999999999997,0,1,1,2.900646568553312,0.0520285340326282,0.3968253968253968,0.602409638554217,0.02119277777777778,0.032172168674698805,0.02119277777777778,0.3968253968253968,0.9090909090909091,0.04,0.20574162679425848
Nangate45,XOR2X2,XOR2_X2,A,Z,rise,1.1737799999999998,0.00315666,1.1,25.0,44.112,1.518072289156627,5.04,3.319999999999999,0,1,1,0.7764675876261998,0.003151688208910563,0.1984126984126984,0.3012048192771085,0.0006263214285714286,0.0009508012048192773,0.0006263214285714286,0.1984126984126984,0.9090909090909091,0.04,0.2057416267942585
Nangate45,NOR2X2,NOR2_X2,A2,ZN,fall,17.1859,0.00036561600000000003,1.1,25.0,8.814219999999999,1.5180722891566267,2.52,1.6599999999999997,0,1,1,2.900646568553312,0.0003655491787570529,0.3968253968253968,0.602409638554217,0.0001450857142857143,0.00022025060240963863,0.00022025060240963863,0.602409638554217,0.9090909090909091,0.04,0.20574162679425848
Nangate45,XNOR2X2,XNOR2_X2,A,ZN,rise,17.1859,0.00650406,1.1,25.0,38.184999999999995,1.518072289156627,5.04,3.319999999999999,0,1,1,2.900646568553312,0.0064829998700006745,0.1984126984126984,0.3012048192771085,0.0012904880952380952,0.00195905421686747,0.0012904880952380952,0.1984126984126984,0.9090909090909091,0.04,0.2057416267942585
Nangate45,BUFX2,BUF_X2,A,Z,rise,198.535,0.00757219,1.1,25.0,38.6044,1.5180722891566267,1.8900000000000001,1.2449999999999999,0,1,1,5.295989659538859,0.007543664877234736,0.5291005291005291,0.8032128514056226,0.0040064497354497354,0.006082080321285142,0.0040064497354497354,0.5291005291005291,0.9090909090909091,0.04,0.20574162679425848
Nangate45,NAND2X1,NAND2_X1,A2,ZN,rise,198.535,0.0148392,1.1,25.0,126.671,1.5180722891566267,1.26,0.8299999999999998,0,1,1,5.295989659538859,0.014730176298079229,0.7936507936507936,1.204819277108434,0.011777142857142858,0.017878554216867477,0.011777142857142858,0.7936507936507936,0.9090909090909091,0.04,0.20574162679425848
Nangate45,XOR2X2,XOR2_X2,B,Z,fall,1.1737799999999998,0.00315666,1.1,25.0,11.885,1.518072289156627,5.04,3.319999999999999,0,1,1,0.7764675876261998,0.003151688208910563,0.1984126984126984,0.3012048192771085,0.0006263214285714286,0.0009508012048192773,0.0009508012048192773,0.3012048192771085,0.9090909090909091,0.04,0.2057416267942585
Nangate45,XNOR2X2,XNOR2_X2,A,ZN,rise,40.9838,0.0016260200000000002,1.1,25.0,35.658,1.518072289156627,5.04,3.319999999999999,0,1,1,3.737283829590765,0.0016246994607681344,0.1984126984126984,0.3012048192771085,0.00032262301587301586,0.000489765060240964,0.00032262301587301586,0.1984126984126984,0.9090909090909091,0.04,0.2057416267942585
Nangate45,XNOR2X2,XNOR2_X2,B,ZN,fall,198.535,0.0520325,1.1,25.0,147.024,1.518072289156627,5.04,3.319999999999999,0,1,1,5.295989659538859,0.05072400737444433,0.1984126984126984,0.3012048192771085,0.01032390873015873,0.01567243975903615,0.01567243975903615,0.3012048192771085,0.9090909090909091,0.04,0.2057416267942585
Nangate45,BUFX2,BUF_X2,A,Z,rise,1.1737799999999998,0.00036561600000000003,1.1,25.0,14.1067,1.5180722891566267,1.8900000000000001,1.2449999999999999,0,1,1,0.7764675876261998,0.0003655491787570529,0.5291005291005291,0.8032128514056226,0.00019344761904761904,0.0002936674698795181,0.00019344761904761904,0.5291005291005291,0.9090909090909091,0.04,0.20574162679425848
Nangate45,XNOR2X2,XNOR2_X2,B,ZN,rise,4.7239700000000004,0.013008100000000002,1.1,25.0,55.193,1.518072289156627,5.04,3.319999999999999,0,1,1,1.7446626205903233,0.012924221285910758,0.1984126984126984,0.3012048192771085,0.0025809722222222223,0.003918102409638555,0.0025809722222222223,0.1984126984126984,0.9090909090909091,0.04,0.2057416267942585
