tech,pol,slew,cap,voltage,temp,delay,wp_over_wn,wp_sum,wn_sum,is_inv,stack_pu,stack_pd
ASAP7,fall,75.37636363636364,33.70909090909091,0.7,25.0,172.23075013403928,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,57.782272727272726,21.33818181818182,0.7,25.0,133.73479471743286,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,145.75272727272727,25.46181818181818,0.7,25.0,138.58362467407025,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,75.37636363636364,21.33818181818182,0.7,25.0,112.21305624256199,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,198.535,17.214545454545455,0.7,25.0,122.70427130983666,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,40.18818181818182,8.967272727272729,0.7,25.0,59.138957086854354,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,198.535,21.33818181818182,0.7,25.0,123.3894413575284,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,198.535,37.832727272727276,0.7,25.0,243.9203842389915,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,57.782272727272726,0.72,0.7,25.0,10.389565280454546,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,5.0,0.72,0.7,25.0,5.0,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,163.34681818181818,25.46181818181818,0.7,25.0,140.18254517658025,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,145.75272727272727,17.214545454545455,0.7,25.0,117.70435237133265,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,180.9409090909091,17.214545454545455,0.7,25.0,101.76573735285383,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,128.15863636363636,8.967272727272729,0.7,25.0,57.0390604869512,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,145.75272727272727,8.967272727272729,0.7,25.0,69.1429565998967,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,57.782272727272726,0.72,0.7,25.0,11.85415769090909,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,92.97045454545454,4.843636363636364,0.7,25.0,39.78140414178719,1.0,5.4e-08,5.4e-08,1,1,1
